attribution_id,campaign_id,audience_id,media_channel,timestamp,touchpoint_type,attribution_percent,benchmark
ATTR_005570,CAM_000393,AUD_000579,Streaming,2025-07-09 07:17:31,Comment,0.72,0.1
ATTR_005571,CAM_000130,AUD_000933,Email,2025-01-25 09:31:28,Engagement,0.23,0.43
ATTR_005572,CAM_000016,AUD_000426,Radio,2025-06-15 02:58:21,Click,0.15,0.46
ATTR_005573,CAM_000189,AUD_000983,Radio,2025-04-26 19:21:08,Click,0.29,0.38
ATTR_005574,CAM_000375,AUD_001119,Email,2025-05-24 16:58:34,Comment,0.61,0.76
ATTR_005575,CAM_000338,AUD_000846,Digital,2025-03-14 11:02:35,View,0.63,0.71
ATTR_005576,CAM_000045,AUD_000255,Retail,2025-02-04 13:42:12,Click,0.54,0.4
ATTR_005577,CAM_000315,AUD_000896,Social,2025-08-17 19:47:31,Share,0.54,0.59
ATTR_005578,CAM_000337,AUD_000364,Retail,2025-07-04 18:07:48,Conversion,0.29,0.62
ATTR_005579,CAM_000338,AUD_000270,Email,2025-02-25 10:33:28,Click,0.97,0.52
ATTR_005580,CAM_000031,AUD_001116,Radio,2025-06-29 14:30:11,Engagement,0.93,0.26
ATTR_005581,CAM_000018,AUD_000585,Streaming,2025-04-08 15:24:21,Impression,0.96,0.33
ATTR_005582,CAM_000031,AUD_001051,OOH,2025-07-23 10:36:38,Click,0.4,0.33
ATTR_005583,CAM_000015,AUD_000541,Retail,2025-05-01 01:28:27,Comment,0.8,0.53
ATTR_005584,CAM_000137,AUD_000704,Digital,2024-12-17 05:35:49,Comment,0.98,0.74
ATTR_005585,CAM_000075,AUD_000939,Email,2025-07-02 00:18:04,Impression,0.6,0.47
ATTR_005586,CAM_000263,AUD_000760,Radio,2025-07-03 01:07:30,Comment,0.86,0.67
ATTR_005587,CAM_000117,AUD_000530,OOH,2025-07-04 15:32:21,Click,0.83,0.15
ATTR_005588,CAM_000228,AUD_000740,Retail,2025-08-20 21:58:04,Click,0.13,0.33
ATTR_005589,CAM_000292,AUD_000537,Radio,2025-07-08 20:16:12,Impression,0.52,0.17
ATTR_005590,CAM_000081,AUD_000671,Radio,2025-06-07 19:26:47,View,0.69,0.64
ATTR_005591,CAM_000174,AUD_000425,Digital,2025-05-16 22:08:50,Impression,0.76,0.17
ATTR_005592,CAM_000374,AUD_001161,Retail,2025-08-05 11:07:11,Share,0.98,0.62
ATTR_005593,CAM_000327,AUD_000862,Digital,2025-08-09 23:27:30,Impression,0.52,0.72
ATTR_005594,CAM_000324,AUD_000508,Radio,2025-04-05 12:35:34,Comment,0.25,0.7
ATTR_005595,CAM_000107,AUD_000180,Radio,2025-02-27 04:01:07,Conversion,0.86,0.65
ATTR_005596,CAM_000193,AUD_000854,OOH,2025-08-11 06:28:35,Impression,0.49,0.1
ATTR_005597,CAM_000386,AUD_000860,Print,2025-06-30 22:04:19,Click,0.69,0.67
ATTR_005598,CAM_000115,AUD_000274,Email,2025-07-23 05:52:22,Conversion,0.55,0.35
ATTR_005599,CAM_000181,AUD_001025,Retail,2025-04-27 00:14:54,Click,0.7,0.64
ATTR_005600,CAM_000098,AUD_000523,Digital,2025-06-23 15:51:25,Impression,0.85,0.15
ATTR_005601,CAM_000361,AUD_001184,Streaming,2025-05-15 09:27:14,Comment,0.51,0.27
ATTR_005602,CAM_000148,AUD_000053,Streaming,2025-05-10 10:50:58,Impression,0.9,0.42
ATTR_005603,CAM_000331,AUD_000292,Digital,2025-04-28 16:22:57,Click,0.75,0.7
ATTR_005604,CAM_000114,AUD_000031,Retail,2025-07-29 22:55:10,Impression,0.63,0.46
ATTR_005605,CAM_000051,AUD_001098,Streaming,2025-02-27 09:11:17,Impression,0.15,0.61
ATTR_005606,CAM_000336,AUD_000975,Email,2025-08-10 10:52:48,View,0.32,0.34
ATTR_005607,CAM_000335,AUD_000147,Email,2025-07-18 01:51:00,Impression,0.53,0.16
ATTR_005608,CAM_000146,AUD_001071,OOH,2025-03-19 13:11:39,Click,0.3,0.47
ATTR_005609,CAM_000237,AUD_000574,Digital,2025-05-28 23:23:42,Comment,0.94,0.67
ATTR_005610,CAM_000015,AUD_000187,Print,2024-12-10 11:18:33,Click,0.21,0.49
ATTR_005611,CAM_000393,AUD_000204,TV,2025-08-30 19:32:10,View,0.47,0.22
ATTR_005612,CAM_000276,AUD_000183,Print,2025-07-12 22:41:57,Engagement,0.7,0.33
ATTR_005613,CAM_000083,AUD_001120,OOH,2025-06-17 19:19:39,Engagement,0.52,0.51
ATTR_005614,CAM_000147,AUD_000726,Streaming,2025-06-23 00:36:54,View,0.15,0.62
ATTR_005615,CAM_000150,AUD_000918,Streaming,2025-07-21 00:00:35,Engagement,0.79,0.38
ATTR_005616,CAM_000332,AUD_000028,Social,2025-08-27 18:09:03,Impression,0.83,0.26
ATTR_005617,CAM_000368,AUD_000632,OOH,2025-08-10 19:29:41,Comment,0.62,0.47
ATTR_005618,CAM_000354,AUD_000445,Radio,2024-10-28 14:19:26,Engagement,0.21,0.35
ATTR_005619,CAM_000250,AUD_000675,Radio,2025-06-27 23:34:23,Conversion,0.73,0.49
ATTR_005620,CAM_000279,AUD_000417,Social,2025-03-26 22:30:12,Share,0.62,0.51
ATTR_005621,CAM_000050,AUD_000548,Social,2025-01-20 14:52:49,Click,0.19,0.77
ATTR_005622,CAM_000173,AUD_000411,Radio,2025-07-20 05:02:29,Engagement,0.11,0.17
ATTR_005623,CAM_000225,AUD_001031,Digital,2025-03-24 01:42:05,Impression,0.77,0.19
ATTR_005624,CAM_000230,AUD_000033,Print,2024-12-30 17:30:29,Engagement,0.33,0.41
ATTR_005625,CAM_000058,AUD_000891,Radio,2025-08-01 20:24:00,Comment,0.49,0.54
ATTR_005626,CAM_000215,AUD_000112,Streaming,2025-01-16 06:14:12,Engagement,0.52,0.31
ATTR_005627,CAM_000250,AUD_001018,Retail,2025-07-30 03:23:07,Click,0.88,0.3
ATTR_005628,CAM_000222,AUD_000911,Social,2025-01-29 00:31:15,Comment,0.66,0.33
ATTR_005629,CAM_000388,AUD_000884,TV,2025-06-04 18:56:21,Conversion,0.25,0.07
ATTR_005630,CAM_000027,AUD_000964,Retail,2025-05-18 17:26:18,Share,0.45,0.14
ATTR_005631,CAM_000088,AUD_000778,Retail,2025-07-21 03:13:01,View,0.72,0.13
ATTR_005632,CAM_000067,AUD_000530,Digital,2025-04-03 18:45:33,View,0.78,0.35
ATTR_005633,CAM_000181,AUD_000202,Email,2025-06-30 06:16:21,Comment,0.59,0.16
ATTR_005634,CAM_000072,AUD_000344,Digital,2025-04-15 20:32:13,Engagement,0.16,0.53
ATTR_005635,CAM_000233,AUD_000866,Print,2025-02-23 21:20:39,View,0.36,0.73
ATTR_005636,CAM_000304,AUD_000731,Digital,2025-03-27 09:38:49,Click,0.41,0.13
ATTR_005637,CAM_000323,AUD_000059,Retail,2025-02-14 23:02:11,Comment,0.11,0.24
ATTR_005638,CAM_000384,AUD_000296,Social,2025-07-22 11:27:43,Share,0.53,0.29
ATTR_005639,CAM_000348,AUD_000506,Streaming,2025-08-10 20:07:00,Conversion,0.41,0.79
ATTR_005640,CAM_000055,AUD_000360,Streaming,2025-07-21 03:33:34,Share,0.13,0.47
ATTR_005641,CAM_000096,AUD_000880,Radio,2025-05-27 08:55:04,Conversion,0.17,0.7
ATTR_005642,CAM_000061,AUD_000982,OOH,2025-06-30 02:00:20,Conversion,0.59,0.32
ATTR_005643,CAM_000110,AUD_000093,Retail,2025-07-13 17:33:33,Comment,0.31,0.07
ATTR_005644,CAM_000014,AUD_000546,Streaming,2025-07-21 11:08:51,Comment,0.2,0.53
ATTR_005645,CAM_000224,AUD_000697,Email,2025-08-11 20:12:35,View,0.46,0.16
ATTR_005646,CAM_000230,AUD_000557,OOH,2025-02-10 11:24:34,Engagement,0.14,0.74
ATTR_005647,CAM_000157,AUD_000244,Print,2025-06-24 20:48:03,Engagement,0.73,0.15
ATTR_005648,CAM_000018,AUD_000158,OOH,2025-01-31 03:21:34,Comment,0.12,0.69
ATTR_005649,CAM_000209,AUD_000066,Streaming,2025-07-14 22:33:40,Comment,0.75,0.15
ATTR_005650,CAM_000044,AUD_000083,Digital,2025-07-21 03:49:54,Comment,0.74,0.31
ATTR_005651,CAM_000106,AUD_000098,OOH,2025-03-18 05:35:39,View,0.31,0.36
ATTR_005652,CAM_000091,AUD_000682,Email,2025-07-06 07:25:06,View,0.68,0.5
ATTR_005653,CAM_000159,AUD_000159,Print,2025-06-29 16:39:10,Share,0.72,0.75
ATTR_005654,CAM_000232,AUD_000986,Digital,2025-03-19 19:44:47,View,0.44,0.63
ATTR_005655,CAM_000100,AUD_001061,TV,2025-04-18 17:43:29,Click,0.13,0.34
ATTR_005656,CAM_000161,AUD_000769,Streaming,2025-06-04 16:33:04,View,0.88,0.41
ATTR_005657,CAM_000195,AUD_000710,Retail,2025-08-22 12:04:11,Engagement,0.29,0.06
ATTR_005658,CAM_000153,AUD_001025,Social,2025-05-21 01:35:47,Conversion,0.79,0.42
ATTR_005659,CAM_000013,AUD_000141,Streaming,2025-04-20 13:07:23,Share,0.78,0.57
ATTR_005660,CAM_000176,AUD_000530,Email,2024-11-10 02:52:07,Conversion,0.12,0.52
ATTR_005661,CAM_000388,AUD_001136,Streaming,2025-07-22 09:08:11,Comment,0.4,0.39
ATTR_005662,CAM_000031,AUD_000124,Social,2025-06-28 15:49:44,Click,0.37,0.45
ATTR_005663,CAM_000154,AUD_000887,Radio,2025-03-23 02:26:02,Share,0.6,0.34
ATTR_005664,CAM_000137,AUD_000046,Retail,2025-08-07 17:48:55,View,0.38,0.19
ATTR_005665,CAM_000390,AUD_000303,Retail,2025-06-04 15:52:19,Engagement,0.73,0.45
ATTR_005666,CAM_000216,AUD_000281,Radio,2025-04-05 22:31:31,Click,0.46,0.77
ATTR_005667,CAM_000106,AUD_000637,TV,2024-12-12 07:41:29,Comment,0.98,0.72
ATTR_005668,CAM_000385,AUD_000807,TV,2025-07-02 01:21:43,View,0.32,0.42
ATTR_005669,CAM_000085,AUD_001151,OOH,2025-08-03 22:30:41,View,0.18,0.12
ATTR_005670,CAM_000320,AUD_001187,OOH,2024-11-26 09:51:19,View,0.61,0.38
ATTR_005671,CAM_000298,AUD_000892,Streaming,2025-07-20 14:38:32,Impression,0.14,0.25
ATTR_005672,CAM_000127,AUD_000798,Retail,2025-08-03 02:37:13,Impression,0.39,0.39
ATTR_005673,CAM_000112,AUD_000326,Email,2025-07-05 02:55:43,Comment,0.21,0.39
ATTR_005674,CAM_000152,AUD_000162,OOH,2025-06-15 03:41:28,Click,0.21,0.4
ATTR_005675,CAM_000119,AUD_001175,Email,2025-07-08 20:57:39,View,0.83,0.08
ATTR_005676,CAM_000370,AUD_000099,Retail,2025-03-02 15:12:25,View,0.34,0.52
ATTR_005677,CAM_000111,AUD_000200,TV,2025-06-26 10:59:31,View,0.81,0.25
ATTR_005678,CAM_000267,AUD_000640,Digital,2025-08-10 18:21:18,Impression,0.45,0.63
ATTR_005679,CAM_000024,AUD_000156,Social,2025-07-05 11:37:44,View,0.29,0.19
ATTR_005680,CAM_000164,AUD_000406,Retail,2025-07-05 07:52:21,View,0.26,0.8
ATTR_005681,CAM_000341,AUD_000983,Retail,2025-03-25 14:19:45,View,0.82,0.2
ATTR_005682,CAM_000331,AUD_000266,Email,2025-07-05 10:49:20,Impression,0.94,0.56
ATTR_005683,CAM_000279,AUD_000855,Retail,2025-07-29 11:11:37,Click,0.15,0.05
ATTR_005684,CAM_000183,AUD_000257,Print,2025-01-21 02:18:56,Conversion,0.87,0.07
ATTR_005685,CAM_000207,AUD_001189,Digital,2025-07-04 11:17:42,Comment,0.84,0.29
ATTR_005686,CAM_000133,AUD_001138,Streaming,2025-04-05 18:45:46,Click,0.76,0.61
ATTR_005687,CAM_000151,AUD_001046,Radio,2025-07-24 01:26:21,Comment,0.34,0.32
ATTR_005688,CAM_000371,AUD_000054,Digital,2025-05-28 23:08:57,Impression,0.76,0.4
ATTR_005689,CAM_000242,AUD_000809,TV,2025-06-09 01:19:18,View,0.99,0.26
ATTR_005690,CAM_000075,AUD_000136,Retail,2025-03-08 02:45:19,Impression,0.42,0.57
ATTR_005691,CAM_000210,AUD_000134,Radio,2025-06-29 22:17:39,Share,0.67,0.6
ATTR_005692,CAM_000147,AUD_000005,Retail,2025-03-25 16:41:56,Conversion,0.83,0.19
ATTR_005693,CAM_000288,AUD_000817,OOH,2025-03-14 06:27:40,Share,0.61,0.76
ATTR_005694,CAM_000032,AUD_000778,Digital,2025-04-29 01:45:24,Impression,0.35,0.15
ATTR_005695,CAM_000119,AUD_000134,Digital,2025-07-29 08:33:39,View,0.59,0.62
ATTR_005696,CAM_000297,AUD_000808,Retail,2025-04-10 11:15:46,Click,0.25,0.46
ATTR_005697,CAM_000380,AUD_000174,Digital,2025-07-06 23:17:09,Conversion,0.18,0.49
ATTR_005698,CAM_000032,AUD_000628,Radio,2025-03-04 16:35:48,Impression,0.91,0.66
ATTR_005699,CAM_000357,AUD_000347,TV,2025-07-29 22:21:07,Conversion,0.56,0.46
ATTR_005700,CAM_000138,AUD_000780,OOH,2025-07-22 16:37:56,Share,0.37,0.47
ATTR_005701,CAM_000286,AUD_000646,Email,2025-08-03 01:45:05,Impression,0.21,0.41
ATTR_005702,CAM_000283,AUD_000835,TV,2025-07-29 18:20:35,Conversion,0.64,0.71
ATTR_005703,CAM_000272,AUD_000119,Print,2025-03-12 01:06:06,Share,0.44,0.38
ATTR_005704,CAM_000335,AUD_000465,Digital,2025-06-21 12:31:45,View,0.46,0.29
ATTR_005705,CAM_000182,AUD_000824,TV,2025-07-12 18:27:55,Engagement,0.43,0.17
ATTR_005706,CAM_000172,AUD_000461,Email,2025-05-10 03:21:46,Click,0.44,0.23
ATTR_005707,CAM_000186,AUD_001181,Email,2025-05-15 06:47:05,View,0.45,0.34
ATTR_005708,CAM_000363,AUD_001177,Print,2025-06-28 03:28:54,Share,0.64,0.33
ATTR_005709,CAM_000047,AUD_000019,TV,2025-07-04 21:52:00,View,0.52,0.14
ATTR_005710,CAM_000005,AUD_000774,Print,2024-12-16 09:13:05,Share,0.87,0.41
ATTR_005711,CAM_000258,AUD_000977,Radio,2025-08-20 04:14:41,Share,0.8,0.31
ATTR_005712,CAM_000148,AUD_001129,Social,2025-02-08 17:30:40,Share,0.67,0.07
ATTR_005713,CAM_000131,AUD_000398,Print,2025-05-28 04:18:44,Impression,0.78,0.11
ATTR_005714,CAM_000162,AUD_000154,Retail,2025-06-27 01:49:56,Click,0.4,0.34
ATTR_005715,CAM_000069,AUD_000215,TV,2025-03-30 19:53:56,Conversion,0.32,0.28
ATTR_005716,CAM_000397,AUD_000796,Streaming,2025-05-08 22:06:19,Engagement,0.78,0.56
ATTR_005717,CAM_000134,AUD_000267,Email,2025-01-22 07:50:06,Conversion,0.26,0.35
ATTR_005718,CAM_000336,AUD_000148,Social,2025-08-05 17:47:30,View,0.75,0.57
ATTR_005719,CAM_000018,AUD_000014,Email,2025-01-10 20:31:18,Share,0.84,0.06
ATTR_005720,CAM_000205,AUD_000070,TV,2025-05-24 20:06:22,Impression,0.13,0.52
ATTR_005721,CAM_000357,AUD_000885,Retail,2025-07-29 13:32:31,Click,0.32,0.19
ATTR_005722,CAM_000096,AUD_000695,Radio,2025-07-13 11:20:52,Engagement,0.12,0.6
ATTR_005723,CAM_000183,AUD_000096,Retail,2024-12-03 04:53:36,Comment,0.7,0.52
ATTR_005724,CAM_000158,AUD_001081,Radio,2025-05-16 02:16:22,Impression,0.54,0.18
ATTR_005725,CAM_000339,AUD_000812,Retail,2025-05-23 09:21:07,Impression,0.68,0.55
ATTR_005726,CAM_000286,AUD_000467,TV,2025-07-15 19:58:47,Click,0.3,0.12
ATTR_005727,CAM_000333,AUD_000356,Radio,2025-06-06 14:56:19,View,0.95,0.12
ATTR_005728,CAM_000164,AUD_000818,Retail,2025-07-10 04:53:03,Share,0.31,0.53
ATTR_005729,CAM_000392,AUD_000833,Digital,2025-08-06 03:23:13,Conversion,0.35,0.44
ATTR_005730,CAM_000107,AUD_001081,Digital,2025-04-06 18:48:24,Impression,0.8,0.22
ATTR_005731,CAM_000370,AUD_001114,Social,2025-04-04 12:26:50,Engagement,0.79,0.7
ATTR_005732,CAM_000315,AUD_000269,Retail,2025-08-03 22:26:32,Engagement,0.88,0.48
ATTR_005733,CAM_000384,AUD_000501,Social,2025-02-11 15:36:23,Impression,0.64,0.78
ATTR_005734,CAM_000171,AUD_001101,Email,2025-06-16 00:01:02,Engagement,0.74,0.67
ATTR_005735,CAM_000010,AUD_000241,Retail,2025-08-19 20:11:53,View,0.9,0.23
ATTR_005736,CAM_000360,AUD_000925,Email,2025-08-21 19:45:50,Share,1.0,0.05
ATTR_005737,CAM_000374,AUD_000903,Streaming,2025-08-25 23:29:33,Click,0.73,0.77
ATTR_005738,CAM_000232,AUD_000552,OOH,2025-08-26 12:42:46,Share,0.61,0.28
ATTR_005739,CAM_000199,AUD_001170,Print,2025-07-07 11:06:38,View,0.12,0.11
ATTR_005740,CAM_000155,AUD_000848,Streaming,2025-02-11 02:39:38,Engagement,0.8,0.17
ATTR_005741,CAM_000194,AUD_001133,OOH,2025-08-16 08:22:35,Conversion,0.92,0.77
ATTR_005742,CAM_000206,AUD_000845,Retail,2025-07-26 23:40:46,Conversion,0.2,0.68
ATTR_005743,CAM_000089,AUD_000783,TV,2025-04-03 11:21:26,Share,0.37,0.23
ATTR_005744,CAM_000093,AUD_000705,Print,2025-08-19 16:28:30,Conversion,0.9,0.25
ATTR_005745,CAM_000242,AUD_000034,Digital,2025-07-10 13:04:21,Conversion,0.59,0.72
ATTR_005746,CAM_000333,AUD_001050,TV,2024-12-10 12:59:03,View,0.19,0.28
ATTR_005747,CAM_000356,AUD_000953,Print,2025-02-12 01:18:34,Click,0.67,0.24
ATTR_005748,CAM_000058,AUD_001183,Social,2025-05-24 20:44:58,Engagement,0.64,0.32
ATTR_005749,CAM_000266,AUD_000613,Email,2025-03-13 19:35:11,View,0.8,0.52
ATTR_005750,CAM_000182,AUD_001108,Retail,2025-03-17 10:29:43,Impression,0.94,0.78
ATTR_005751,CAM_000312,AUD_000479,Radio,2025-07-01 07:52:19,Conversion,0.45,0.17
ATTR_005752,CAM_000175,AUD_000595,TV,2025-05-12 12:22:48,Engagement,0.52,0.75
ATTR_005753,CAM_000200,AUD_000436,OOH,2025-07-25 00:36:21,Click,0.69,0.69
ATTR_005754,CAM_000096,AUD_000906,Social,2025-01-06 08:22:51,Share,0.36,0.22
ATTR_005755,CAM_000142,AUD_000993,Digital,2025-08-26 20:01:08,Impression,0.43,0.69
ATTR_005756,CAM_000019,AUD_000501,TV,2025-08-13 00:43:47,Click,0.1,0.06
ATTR_005757,CAM_000205,AUD_001077,TV,2025-07-04 17:25:51,Click,0.57,0.2
ATTR_005758,CAM_000252,AUD_000226,OOH,2025-08-16 20:46:34,Impression,0.37,0.26
ATTR_005759,CAM_000040,AUD_000347,Email,2025-06-08 21:47:46,Impression,0.13,0.64
ATTR_005760,CAM_000211,AUD_000184,Email,2025-08-14 11:06:55,Conversion,0.15,0.4
ATTR_005761,CAM_000239,AUD_001077,Print,2025-04-07 20:30:53,View,0.42,0.75
ATTR_005762,CAM_000365,AUD_000530,Retail,2025-07-03 13:53:59,Click,0.77,0.59
ATTR_005763,CAM_000013,AUD_000888,TV,2025-01-14 13:33:49,Impression,0.32,0.63
ATTR_005764,CAM_000274,AUD_000300,Digital,2025-04-22 05:31:27,Comment,0.2,0.66
ATTR_005765,CAM_000321,AUD_000182,OOH,2025-08-09 17:32:45,Share,0.25,0.14
ATTR_005766,CAM_000098,AUD_000105,Radio,2025-04-22 04:17:17,Conversion,0.9,0.35
ATTR_005767,CAM_000228,AUD_000720,Digital,2025-08-12 21:55:42,Impression,0.68,0.71
ATTR_005768,CAM_000201,AUD_000888,OOH,2025-07-11 06:14:27,Click,0.36,0.48
ATTR_005769,CAM_000008,AUD_000101,TV,2024-12-26 21:25:36,Impression,0.78,0.42
ATTR_005770,CAM_000149,AUD_000129,Print,2025-07-19 01:14:54,Share,0.97,0.57
ATTR_005771,CAM_000247,AUD_000845,OOH,2025-07-16 02:34:47,Conversion,0.21,0.41
ATTR_005772,CAM_000234,AUD_000519,OOH,2025-05-21 02:11:12,Engagement,0.79,0.76
ATTR_005773,CAM_000346,AUD_000970,Print,2025-07-25 00:53:27,Comment,0.55,0.52
ATTR_005774,CAM_000360,AUD_000392,Print,2025-08-30 22:19:12,Share,0.51,0.77
ATTR_005775,CAM_000126,AUD_000398,Social,2025-01-30 12:58:21,Click,0.93,0.11
ATTR_005776,CAM_000277,AUD_001153,Digital,2025-07-26 15:13:04,View,0.65,0.27
ATTR_005777,CAM_000151,AUD_001119,Print,2025-08-16 09:15:04,Impression,0.63,0.57
ATTR_005778,CAM_000059,AUD_000192,Email,2025-01-13 12:04:32,Comment,0.37,0.05
ATTR_005779,CAM_000065,AUD_000907,Radio,2025-05-02 01:57:19,Impression,0.19,0.62
ATTR_005780,CAM_000278,AUD_001014,Social,2024-12-17 19:38:12,View,0.58,0.33
ATTR_005781,CAM_000324,AUD_001145,Retail,2025-02-24 21:09:33,Comment,0.85,0.37
ATTR_005782,CAM_000332,AUD_000739,Digital,2025-06-08 06:52:19,Conversion,0.45,0.13
ATTR_005783,CAM_000288,AUD_000587,Streaming,2025-08-06 20:38:56,Share,0.86,0.28
ATTR_005784,CAM_000034,AUD_000747,Streaming,2025-01-20 18:00:13,Engagement,0.96,0.05
ATTR_005785,CAM_000104,AUD_000664,Social,2025-07-10 06:44:42,View,0.6,0.59
ATTR_005786,CAM_000049,AUD_000508,Streaming,2025-08-26 01:47:42,Click,0.11,0.48
ATTR_005787,CAM_000219,AUD_000340,Print,2024-12-29 09:58:49,Conversion,0.69,0.74
ATTR_005788,CAM_000011,AUD_000241,Digital,2025-05-19 18:05:44,View,0.22,0.66
ATTR_005789,CAM_000183,AUD_000055,Streaming,2025-03-18 23:03:24,Impression,0.71,0.05
ATTR_005790,CAM_000173,AUD_000781,OOH,2025-07-25 18:11:39,Click,0.86,0.63
ATTR_005791,CAM_000386,AUD_000292,TV,2025-06-14 18:23:28,Engagement,0.51,0.62
ATTR_005792,CAM_000397,AUD_000731,Streaming,2025-07-22 12:04:37,Click,0.71,0.39
ATTR_005793,CAM_000357,AUD_000177,Digital,2025-07-19 04:41:03,Conversion,0.47,0.29
ATTR_005794,CAM_000213,AUD_000227,Retail,2025-08-18 15:12:57,Share,0.15,0.31
ATTR_005795,CAM_000264,AUD_000588,Digital,2025-05-03 07:42:48,Conversion,0.44,0.19
ATTR_005796,CAM_000124,AUD_000655,Radio,2025-06-22 14:15:50,Impression,0.43,0.24
ATTR_005797,CAM_000192,AUD_000723,Social,2025-09-01 19:44:11,Conversion,0.46,0.69
ATTR_005798,CAM_000348,AUD_000930,OOH,2025-09-03 02:23:13,Click,0.85,0.17
ATTR_005799,CAM_000357,AUD_000796,Retail,2025-08-31 06:33:31,View,0.58,0.11
ATTR_005800,CAM_000398,AUD_000386,Retail,2025-07-06 13:10:37,Comment,0.68,0.65
ATTR_005801,CAM_000020,AUD_000055,Digital,2025-05-21 10:43:30,Impression,0.28,0.24
ATTR_005802,CAM_000332,AUD_000883,Email,2025-06-17 15:45:12,Share,0.75,0.75
ATTR_005803,CAM_000190,AUD_001169,Print,2025-02-10 18:58:41,Comment,0.78,0.8
ATTR_005804,CAM_000324,AUD_001104,Radio,2024-12-06 07:42:04,Click,0.58,0.64
ATTR_005805,CAM_000087,AUD_000278,Retail,2025-07-15 20:54:14,Click,0.98,0.44
ATTR_005806,CAM_000383,AUD_000617,TV,2025-03-17 12:10:28,Engagement,0.15,0.43
ATTR_005807,CAM_000014,AUD_000256,Print,2025-06-17 03:25:18,Impression,0.56,0.41
ATTR_005808,CAM_000199,AUD_000200,Radio,2025-01-12 13:03:28,Comment,0.14,0.16
ATTR_005809,CAM_000258,AUD_001012,OOH,2025-02-08 01:57:04,Impression,0.79,0.54
ATTR_005810,CAM_000002,AUD_000584,Social,2025-05-31 01:53:08,Conversion,0.76,0.63
ATTR_005811,CAM_000142,AUD_000946,TV,2025-07-18 08:47:53,Click,0.18,0.45
ATTR_005812,CAM_000118,AUD_000020,Streaming,2025-05-26 04:38:51,Conversion,0.35,0.61
ATTR_005813,CAM_000181,AUD_000145,Retail,2025-06-15 00:34:59,Share,0.83,0.05
ATTR_005814,CAM_000300,AUD_000140,Digital,2025-07-04 18:33:49,Share,0.85,0.69
ATTR_005815,CAM_000313,AUD_000339,Email,2025-03-08 11:14:07,Engagement,0.84,0.69
ATTR_005816,CAM_000339,AUD_000246,Retail,2025-04-11 00:17:55,Impression,0.31,0.5
ATTR_005817,CAM_000185,AUD_000687,TV,2025-08-27 22:31:14,Impression,0.23,0.71
ATTR_005818,CAM_000201,AUD_000164,OOH,2025-08-04 02:27:42,Conversion,0.71,0.17
ATTR_005819,CAM_000339,AUD_000830,TV,2025-06-03 19:16:17,Click,0.45,0.67
ATTR_005820,CAM_000203,AUD_000459,Print,2025-08-08 05:22:42,Share,0.76,0.4
ATTR_005821,CAM_000103,AUD_000981,Retail,2025-08-15 09:13:07,Engagement,0.77,0.44
ATTR_005822,CAM_000346,AUD_000393,Digital,2025-06-03 09:27:27,Engagement,0.23,0.42
ATTR_005823,CAM_000058,AUD_000745,Email,2025-05-23 07:04:45,Comment,0.61,0.05
ATTR_005824,CAM_000004,AUD_000240,Social,2025-07-10 08:34:04,Share,0.47,0.3
ATTR_005825,CAM_000388,AUD_001107,Email,2025-06-21 08:43:06,Click,0.68,0.32
ATTR_005826,CAM_000035,AUD_000700,Print,2025-07-05 05:33:52,Click,0.14,0.49
ATTR_005827,CAM_000225,AUD_001133,OOH,2025-06-18 01:19:08,View,0.9,0.65
ATTR_005828,CAM_000187,AUD_000069,Radio,2025-08-11 22:31:10,Impression,0.86,0.06
ATTR_005829,CAM_000017,AUD_000415,TV,2025-09-01 23:47:58,View,0.7,0.68
ATTR_005830,CAM_000323,AUD_000716,Retail,2025-07-15 17:19:58,Conversion,0.8,0.57
ATTR_005831,CAM_000370,AUD_000496,TV,2025-04-29 21:24:06,Comment,0.72,0.3
ATTR_005832,CAM_000334,AUD_000385,Digital,2025-02-10 03:42:25,Engagement,0.28,0.35
ATTR_005833,CAM_000156,AUD_000489,Social,2025-06-26 18:12:50,Comment,0.46,0.13
ATTR_005834,CAM_000054,AUD_000712,Streaming,2025-07-18 16:00:47,Impression,0.17,0.73
ATTR_005835,CAM_000144,AUD_001070,Streaming,2025-04-30 02:38:17,Comment,0.24,0.23
ATTR_005836,CAM_000389,AUD_000162,Digital,2025-01-29 09:25:47,Engagement,0.39,0.32
ATTR_005837,CAM_000233,AUD_000753,Print,2025-01-14 02:02:33,Share,0.5,0.58
ATTR_005838,CAM_000299,AUD_000494,OOH,2025-07-18 15:36:37,Share,0.53,0.72
ATTR_005839,CAM_000027,AUD_000817,Print,2025-06-09 05:46:49,Engagement,0.19,0.52
ATTR_005840,CAM_000369,AUD_000910,Email,2025-07-19 01:29:46,Engagement,0.75,0.48
ATTR_005841,CAM_000134,AUD_000402,Social,2025-04-05 03:02:29,Conversion,0.42,0.77
ATTR_005842,CAM_000295,AUD_000667,Radio,2025-04-28 11:07:08,Share,0.52,0.37
ATTR_005843,CAM_000328,AUD_000145,Retail,2024-12-26 21:27:35,Conversion,0.36,0.75
ATTR_005844,CAM_000396,AUD_000894,Email,2025-06-23 11:02:34,View,0.85,0.06
ATTR_005845,CAM_000221,AUD_000917,Retail,2025-08-03 17:46:51,Impression,0.52,0.11
ATTR_005846,CAM_000064,AUD_001194,Social,2025-07-23 03:47:48,Click,0.55,0.77
